Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Least developed countries: UN classification,LDC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.59819142,42.89225876,43.12986207,43.31738154,43.45608263,43.55008095,43.80234939,43.97967667,44.10080029,44.1763163,44.20610888,44.37753247,44.49280808,44.56006947,44.58954872,44.58906434,44.71379908,44.77323078,44.78842227,44.7755946,44.74186585,44.852112,44.91008172,44.92393385,44.89903135,44.84056978,44.8923779,44.8748931,44.80717207,44.70657449,44.5817326,44.50989063,44.40331762,44.26310764,44.08449967,43.86478232,43.77791497,43.63859322,43.46040713,43.2610749,43.05250753,42.92645426,42.78153339,42.62367112,42.45381095,42.26938811,42.15716163,42.02039711,41.86147937,41.68421797,41.49082506,41.29066021,41.06639893,40.82171757,40.56014514,40.28482671,40.01335527,39.72880686,39.43336248,39.12857157,
Low income,LIC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.59332439,42.88496242,43.02497169,43.07858241,43.13014485,43.21915644,43.44733092,43.6998346,43.93840343,44.10187336,44.1692737,44.43082391,44.55993268,44.6005194,44.60864108,44.61030828,44.7041625,44.76958788,44.81159457,44.82308815,44.79983122,44.92602039,45.0094075,45.05025164,45.04946417,45.01450413,45.13331312,45.16882642,45.15390313,45.12341378,45.09265201,45.10859763,45.10613338,45.08148007,45.0199087,44.91330594,44.98854869,45.00377472,44.97535964,44.92202759,44.8533913,44.84881046,44.80416294,44.72979187,44.63292587,44.51577635,44.46002347,44.3740869,44.25938616,44.11422818,43.93735322,43.77361761,43.57291567,43.34212841,43.09179813,42.82969499,42.60282573,42.35794455,42.09448944,41.80892889,
Liechtenstein,LIE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.0316278,42.18446528,42.09945558,41.87292658,41.64289779,41.47107954,41.21876832,41.05628493,40.91135572,40.66906176,40.27983123,39.92902787,39.41529727,38.80834613,38.22301766,37.71990497,37.24100202,36.88211612,36.58804474,36.27154679,35.89467668,35.64639064,35.31425005,34.93477216,34.56063889,34.20930523,33.82694068,33.42714519,33.00914571,32.56800399,32.10318524,31.56751567,31.07859633,30.5990246,30.08068705,29.50264738,28.99697005,28.42055882,27.80715059,27.23358869,26.75303943,26.36219426,26.08356561,25.89299532,25.73715181,25.58470745,25.58113913,25.54395102,25.48263149,25.42395193,25.37827828,25.25418417,25.15213855,25.05184376,24.92861562,24.77266267,24.59476687,24.40708628,24.19700102,23.95646203,
Lower middle income,LMC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.54657511,40.85960952,41.18447762,41.47950244,41.6803739,41.76217161,41.90986318,41.92409442,41.84378334,41.7250712,41.59644627,41.54029047,41.46202259,41.3613919,41.22918726,41.06458096,41.01652363,40.90944237,40.76678372,40.6177557,40.47782541,40.43117324,40.38057107,40.31829062,40.22803286,40.10166941,40.07015609,39.97346483,39.82714708,39.6489357,39.4567083,39.29521732,39.09819323,38.8644208,38.58887221,38.26909841,37.9680338,37.62655126,37.24928388,36.84699801,36.42950204,36.07425772,35.70443759,35.3269591,34.94986764,34.57790561,34.25580846,33.9346206,33.61404056,33.2914595,32.96589259,32.68870433,32.39500124,32.09265605,31.793156,31.49945648,31.20521144,30.92544858,30.65038447,30.36605172,
Low & middle income,LMY,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.99918702,40.24347053,40.56632194,40.88257281,41.08454634,41.13687213,41.27103383,41.23085956,41.08095495,40.91144482,40.76199114,40.70856531,40.62670534,40.51571293,40.35268722,40.12333867,39.89949734,39.60855926,39.26416125,38.88995549,38.50557276,38.13673589,37.78444144,37.44149746,37.10148198,36.76835498,36.57352227,36.36881792,36.15987405,35.93924259,35.69962312,35.56267978,35.32047778,35.01570839,34.70324176,34.40575309,33.999252,33.67635422,33.3736699,33.00731973,32.54978094,32.17684555,31.70636349,31.18812806,30.70444872,30.2956971,29.95287952,29.66936687,29.43352987,29.21540242,28.99955493,28.81463456,28.629574,28.44540001,28.2655346,28.08946939,27.92620059,27.76028399,27.59191086,27.41674706,
Lesotho,LSO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.56806048,44.76309958,44.88031792,44.9450769,44.99287977,45.04090833,45.114112,45.18551388,45.2472082,45.28868914,45.30889491,45.43906883,45.53730172,45.61465547,45.68627364,45.75979159,45.83706529,45.87948583,45.8943315,45.88379072,45.84724549,45.95205832,46.03004027,46.06774289,46.04787167,45.96027471,45.96917958,45.90508358,45.76908834,45.56713428,45.2985097,44.8041622,44.28354612,43.72424867,43.12500134,42.49314494,42.03659119,41.56426381,41.07646697,40.56683786,40.01340021,39.44369124,38.89140415,38.32892048,37.7460941,37.15945081,36.77570016,36.31239676,35.81377958,35.33134251,34.88723334,34.64942399,34.41241016,34.139993,33.80012675,33.40262193,33.22511,32.98139069,32.71635154,32.46691711,
Late-demographic dividend,LTE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.68061402,38.82814529,39.13697026,39.47109822,39.65816807,39.65310902,39.72123454,39.56478815,39.28099184,39.00009026,38.77449655,38.66086334,38.50956197,38.32440276,38.06922786,37.71366265,37.24498836,36.6990332,36.08071715,35.40797461,34.70291975,33.91381629,33.17225473,32.46456849,31.79089189,31.17370516,30.74757518,30.38067693,30.06442895,29.75813632,29.42207164,29.29023827,28.95175794,28.51266349,28.1017979,27.77597375,27.14577093,26.75422196,26.44787891,26.0133004,25.36962673,24.7982138,24.00503255,23.09590233,22.2594642,21.5938592,21.03717601,20.61997686,20.32059267,20.07202288,19.83802187,19.66621949,19.51977709,19.39626894,19.295882,19.21343396,19.14916375,19.08471517,19.01699056,18.93872123,
Lithuania,LTU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.13782133,27.1397994,27.13763449,27.17770204,27.24966292,27.31473131,27.30997441,27.30608367,27.27107529,27.18159893,27.03002564,26.67536887,26.31300809,25.93097559,25.51531229,25.0662422,24.75699239,24.36448049,23.94643236,23.58522122,23.32031387,23.05923773,22.92711107,22.87899183,22.83969991,22.77564797,22.77954968,22.74334014,22.68636914,22.63019347,22.565019,22.4832635,22.37186241,22.21960083,22.01579933,21.75926181,21.49229859,21.2001419,20.86741426,20.48208919,20.0395278,19.356436,18.68790393,18.02903322,17.38648991,16.77302776,16.2971058,15.84093796,15.41717439,15.05260848,14.76540232,14.64395021,14.57314432,14.54285804,14.5459006,14.59469692,14.64189839,14.72748781,14.88242451,15.13545128,
Luxembourg,LUX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.18199041,21.48619744,21.76967475,22.01214978,22.18892616,22.29245732,22.41869448,22.47664013,22.45603483,22.36000557,22.1966744,21.96910813,21.65991023,21.29630959,20.90783026,20.51595698,20.10606791,19.75496423,19.43678979,19.11028173,18.75683308,18.40775698,18.0296797,17.66797607,17.37831299,17.18962942,17.09514845,17.0675707,17.11037694,17.20994636,17.35556888,17.51563341,17.71539676,17.95292457,18.20253309,18.43321924,18.61864401,18.74735103,18.83578774,18.90057552,18.94391921,18.92920913,18.89251475,18.82737715,18.73360793,18.62258159,18.41176092,18.19904615,17.99672438,17.8127272,17.64401277,17.40126746,17.15339536,16.89896048,16.63703121,16.37785161,16.23940034,16.06511125,15.87882399,15.70723484,
Latvia,LVA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.04127938,22.12090876,22.22574992,22.32403801,22.36572306,22.32614583,22.27288358,22.12872483,21.92879843,21.73844065,21.59484714,21.42391948,21.3450585,21.29551975,21.17891182,20.95965732,20.98493022,20.81945105,20.56193824,20.37046843,20.32631988,20.2775641,20.46013144,20.76956911,21.04660713,21.22225331,21.42656211,21.51183883,21.52176612,21.50560844,21.45682449,21.48392586,21.41979365,21.26423096,21.03094478,20.73925246,20.1761152,19.63170529,19.08214975,18.49285659,17.85653168,17.14589393,16.47901635,15.83781758,15.22900531,14.67984137,14.4633912,14.24073366,14.07063828,14.01636994,14.08922058,14.18597542,14.34507998,14.55507377,14.8047787,15.09430468,15.22859635,15.57626299,15.99577694,16.30775621,
"Macao SAR, China",MAC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.81332729,42.48219545,43.30554026,44.19441505,44.81532953,44.88948373,44.55701903,43.46650673,41.8472103,40.04833104,38.24788581,35.70262686,33.4401267,31.41443306,29.48113883,27.60979688,26.33274077,25.06781365,24.03527646,23.5414543,23.6631089,23.00296253,23.03729127,23.39507379,23.62807905,23.60398303,24.4713134,24.80433513,24.91886786,25.13589937,25.50958675,25.59003014,25.72982879,25.83583424,25.75820941,25.45335696,25.11636538,24.69552911,24.18875239,23.58006898,22.84504724,21.8948801,20.73543796,19.45867243,18.19074337,17.01638991,15.86819738,14.90235099,14.12024323,13.48214286,12.96739803,12.75815494,12.58334973,12.48657711,12.49915284,12.61549449,12.92923392,13.2804356,13.65406658,14.01947084,
St. Martin (French part),MAF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.70546858,45.40456491,46.18848974,46.93674475,47.48062965,47.74682483,48.02972865,48.09017047,47.98394855,47.80263812,47.58371759,47.36484841,47.0709607,46.7112156,46.29232952,45.82730863,45.34064911,44.82849253,44.30455876,43.79073832,43.30401102,42.95939177,42.62698801,42.30311989,41.96702642,41.59841878,41.32007214,40.94733148,40.51458459,40.07271176,39.64271718,39.11117178,38.66010672,38.22289202,37.7057507,37.06872019,36.4803398,35.7487745,34.94118894,34.16881069,33.48727684,32.77597967,32.20913164,31.7314569,31.25836994,30.75354941,30.29205657,29.78219865,29.26958277,28.83358675,28.51374666,28.2245058,28.05555037,27.96485958,27.87388421,27.73674162,27.64309847,27.45259829,27.20638013,26.96951716,
Monaco,MCO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.78802657,32.40398947,33.07898004,33.70688882,34.13413453,34.28438359,34.18077123,33.84810001,33.32639233,32.7229704,32.11384612,31.27741103,30.60261866,30.0406987,29.48492453,28.87361997,28.4938907,27.96085704,27.38470676,26.94497426,26.73163012,26.62485799,26.71328623,26.91049285,27.09370577,27.21421339,27.45005312,27.67009899,27.8325591,27.91913665,27.91604934,27.89707546,27.72171314,27.41807297,27.03592859,26.60228535,26.02163975,25.47136666,24.9022054,24.23931494,23.45589387,22.51605111,21.4773002,20.40052966,19.39078575,18.51615166,17.91766807,17.4281428,17.0490295,16.75201915,16.51633925,16.26146926,16.06236113,15.92019911,15.83315883,15.79192768,15.78542989,15.81605859,15.86009086,15.88969107,
Madagascar,MDG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.68918944,43.23060406,43.78889652,44.30187162,44.67818183,44.88923802,45.23693546,45.40657272,45.44720357,45.43520609,45.41638504,45.59799344,45.72389162,45.80542985,45.84707138,45.85509632,46.02911783,46.14038922,46.19606674,46.20131689,46.16242223,46.25236238,46.26370284,46.2164997,46.13147989,46.01936007,45.99619208,45.93961318,45.84715033,45.71831002,45.56257621,45.53447557,45.46124909,45.3602315,45.25494616,45.16101934,45.20602778,45.23007413,45.23482707,45.21117949,45.15214432,45.17385596,45.12248259,45.01700634,44.87766301,44.71193982,44.5321992,44.33987546,44.11943046,43.84873206,43.52222334,43.20519802,42.8326534,42.42758943,42.02459969,41.64337853,41.29463007,40.97231217,40.66815059,40.36683998,
Maldives,MDV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.42960952,39.22772813,39.97576524,40.71613823,41.45111859,42.16982418,43.15172729,44.10949218,44.98548562,45.71867616,46.2732624,46.48539002,46.49626279,46.35045928,46.114425,45.81833642,45.81931234,45.71011747,45.55316575,45.43372739,45.40474626,45.45915128,45.65530965,45.91872631,46.14164616,46.28067343,46.79666164,47.10483283,47.27840408,47.41074315,47.51476532,47.52492916,47.49539712,47.36217308,47.03646194,46.46591039,45.57204755,44.48874705,43.2396491,41.88069185,40.4652145,38.54547233,36.64518366,34.80340819,33.0647519,31.46823609,29.92454662,28.5268029,27.29406147,26.21803179,25.29160537,24.28363053,23.31530044,22.46284225,21.76798501,21.2175901,20.74584869,20.39496215,20.1479166,19.90967185,
Middle East & North Africa,MEA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.9009725,43.30204904,43.67360828,43.98990935,44.20425447,44.30220434,44.48461837,44.52376179,44.4724189,44.37826377,44.26538074,44.2621479,44.21271079,44.1273055,44.02570489,43.91694554,43.8597721,43.79415358,43.72207128,43.64789047,43.58235158,43.60320603,43.60721316,43.59448619,43.5581696,43.48498325,43.50030396,43.44410587,43.32139367,43.12654572,42.88762415,42.53486889,42.16988542,41.65249586,41.06220027,40.35491365,39.6234402,38.87777852,38.11787899,37.34041749,36.54761464,35.73932649,34.93103237,34.1448677,33.41187161,32.75127011,32.13982153,31.5946726,31.12980083,30.75075797,30.45631479,30.22174548,30.06659558,29.9749965,29.91583048,29.86380634,29.91055732,29.9121398,29.88622822,29.85013782,
Mexico,MEX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.71377331,45.89906918,46.107854,46.30604682,46.44276568,46.49913733,46.57172119,46.58613617,46.55188932,46.48868815,46.40760064,46.39810825,46.34773161,46.26426181,46.14901487,45.99674644,45.84327079,45.6429287,45.3983696,45.10812634,44.76748346,44.26347169,43.7453994,43.21175067,42.6598892,42.09021474,41.49810092,40.91890007,40.34722124,39.77719706,39.20661431,38.67890124,38.15408481,37.64099789,37.15968694,36.71496718,36.14443954,35.61571835,35.1234876,34.65395314,34.19644995,33.65786706,33.17284878,32.72177167,32.28121222,31.83720803,31.42292295,30.94961586,30.44691106,29.95861863,29.50768752,29.07696743,28.69981029,28.35494824,28.00639537,27.63596867,27.30489028,26.93922495,26.55684819,26.18511815,
Marshall Islands,MHL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.82225264,40.06154696,40.39633801,40.73089521,40.94325649,40.99296151,41.12055929,41.05985182,40.8826426,40.68964212,40.52473959,40.44900219,40.35180984,40.22944114,40.05340319,39.80642465,39.55841432,39.24008475,38.86585587,38.46169095,38.04892658,37.64193132,37.25590548,36.88270986,36.51504014,36.15669034,35.93498622,35.70839443,35.48022988,35.23953694,34.97747341,34.82070187,34.55042931,34.21316979,33.86980859,33.54589556,33.0887833,32.72652647,32.38895881,31.98295764,31.47731658,31.0559455,30.5298837,29.95239676,29.41285762,28.95567251,28.56346133,28.23791303,27.96695207,27.71853647,27.47615728,27.2671476,27.06226383,26.86181412,26.6679876,26.47906961,26.29997661,26.11939126,25.93708413,25.74861207,
North Macedonia,MKD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,37.99224407,37.81530776,37.73196578,37.64522279,37.42892613,37.04243758,36.5859086,36.0000924,35.32811249,34.64611953,33.9948861,33.46656925,32.90737773,32.38032302,31.939175,31.59682975,31.1228056,30.78658872,30.51667796,30.21171282,29.82449302,29.41685166,28.95957178,28.47130696,27.99978728,27.56995338,27.27640931,26.9827343,26.69975089,26.43562175,26.19089603,25.98025788,25.80110517,25.62070697,25.39608609,25.11097934,24.72646866,24.25217469,23.72144527,23.18817384,22.6795602,22.1263808,21.64082877,21.18883271,20.71760114,20.20610861,19.77126028,19.27045559,18.74858814,18.28022575,17.90552271,17.52184694,17.26971987,17.11418755,16.98427404,16.839527,16.77818933,16.66122317,16.51699963,16.39360314,
Mali,MLI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.82471508,41.1226534,41.40895029,41.6494521,41.76988716,41.7424563,42.07369276,42.21095339,42.21161822,42.15439897,42.08421688,42.38432103,42.58818848,42.72599269,42.81108696,42.84811605,43.26664674,43.57357954,43.79499011,43.95486345,44.06645242,44.45261798,44.74415416,44.95555167,45.09010241,45.14656681,45.62955614,46.00298007,46.2893204,46.52295462,46.72623257,46.80953461,46.83859389,46.82427192,46.76386842,46.65593466,46.73876305,46.73410955,46.67760752,46.61375395,46.56760254,46.64918911,46.72053709,46.78414998,46.83392527,46.86939455,47.08229212,47.2415779,47.36024751,47.44375191,47.4888256,47.71941766,47.86787393,47.94747114,47.97231215,47.9480615,47.85451714,47.72281651,47.54348639,47.304697,
Malta,MLT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.42503986,37.68661701,36.60693412,35.26526721,33.86117759,32.51655588,31.49186851,30.39992805,29.31015729,28.31609212,27.47944906,26.61391269,26.12877454,25.87363538,25.6292835,25.29842783,25.08096916,24.6768186,24.21448275,23.88921805,23.77789241,23.77650214,23.90070185,24.08481526,24.22763043,24.28476534,24.21801219,24.09116819,23.90478894,23.67823521,23.42692982,23.1930236,22.92200679,22.62612096,22.32187291,22.01323442,21.57274236,21.16166354,20.75653903,20.32731992,19.85443737,19.45635938,18.99638341,18.48405549,17.95381029,17.43345533,16.85707113,16.32111648,15.83453605,15.39003577,14.99132173,14.7897844,14.5859856,14.41226232,14.29438141,14.22782136,14.20784825,14.22980228,14.27690052,14.32879475,
Myanmar,MMR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.50253251,40.95195831,41.45091211,41.92449764,42.2665596,42.44157482,42.6606977,42.73029658,42.69169758,42.60633479,42.50541887,42.51925306,42.46256147,42.36038318,42.23360954,42.09044139,41.98702761,41.86593191,41.71709704,41.52454097,41.2837593,41.09669526,40.86156282,40.5790479,40.246274,39.85980915,39.54382758,39.13968603,38.67171073,38.16969236,37.64625156,37.1435613,36.6507967,36.1514905,35.62906555,35.08521262,34.54229696,34.00540513,33.48075539,32.98065136,32.5130484,32.20882022,31.92206912,31.65762534,31.4135264,31.17868579,31.00228088,30.79949357,30.56896142,30.31665818,30.04613285,29.61701366,29.19584436,28.76565297,28.30694864,27.81738999,27.3298314,26.84669288,26.37104828,25.91440126,
Middle East & North Africa (excluding high income),MNA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.06597771,43.49253487,43.89533376,44.24141438,44.48198144,44.59933953,44.79882714,44.85280266,44.80508439,44.7091637,44.58983424,44.60098437,44.55773089,44.47757823,44.37773915,44.2704436,44.22771943,44.18168226,44.12835652,44.06748346,44.00734115,44.05703652,44.08120871,44.0821576,44.05836012,44.00271506,44.02186117,43.97623309,43.86187773,43.66715165,43.42468043,43.05978037,42.59836267,42.05205948,41.43762745,40.76612214,40.02867286,39.27777531,38.49983226,37.68657476,36.84542234,36.04994048,35.24906476,34.46986305,33.75138508,33.11696104,32.59786639,32.15583595,31.79433924,31.51041049,31.29973534,31.1385511,31.05335307,31.0252299,31.02094733,31.01591672,31.09576149,31.12200521,31.11104431,31.08364831,
Montenegro,MNE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.83144684,34.87557415,35.02676997,35.19763248,35.23824822,35.05415744,34.943848,34.60410502,34.06974263,33.47738487,32.94753086,32.25851496,31.69006633,31.19842011,30.67782222,30.0722402,29.59675103,29.00211668,28.35317934,27.76797982,27.31087517,26.83060881,26.51053494,26.29165444,26.06644559,25.78239004,25.81312454,25.7493146,25.62729891,25.51543878,25.43959207,24.96865581,24.58613711,24.24210596,23.86503829,23.42501346,23.11963557,22.73870586,22.29941639,21.85467851,21.44537037,21.13961684,20.86143623,20.61689131,20.39357534,20.17842571,20.02929466,19.86796975,19.68164553,19.47012468,19.24360258,19.12229917,18.96696889,18.7936361,18.63112288,18.49842732,18.33326956,18.25027925,18.20951914,18.15021649,
Mongolia,MNG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.99677134,37.86686324,38.95873133,40.11817154,41.11886862,41.86071298,42.79593776,43.33957557,43.64702627,43.92592581,44.26391414,44.5286056,44.89109363,45.23840195,45.40327094,45.32122778,45.30573062,45.02022457,44.56688858,44.09767168,43.68959448,43.34213069,43.05211093,42.78549552,42.48694611,42.14085055,41.91645035,41.65109298,41.3359238,40.94710396,40.46544529,40.32910158,39.9921551,39.53926014,39.0720546,38.62338013,37.80337983,37.1236622,36.48105163,35.71883976,34.77136653,33.68755342,32.43733503,31.11859304,29.91150024,28.92938794,28.12620171,27.56860538,27.2335782,27.06145121,27.02184201,27.24634082,27.54609519,27.92579337,28.37487602,28.86188447,29.43337246,29.94977818,30.40956831,30.79828114,
Northern Mariana Islands,MNP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.99674343,42.21092544,42.37062231,42.4872172,42.56508505,42.60555291,42.8572679,43.01708471,43.10967378,43.16168782,43.18612271,43.38412948,43.51681727,43.59244516,43.61659701,43.5975727,43.68026168,43.6820467,43.62190029,43.51525499,43.3690358,43.68392141,43.93522007,44.11844857,44.2157701,44.20982379,44.84824912,45.37106722,45.79725926,46.19251869,46.62137419,45.9474437,45.39212332,44.9638806,44.61766513,44.30108699,44.43161411,44.4936365,44.50080109,44.49365201,44.50396052,44.68580863,44.85200106,45.00288654,45.12184293,45.19676441,45.42966332,45.57783405,45.66336347,45.71149405,45.73215119,45.74386664,45.73047361,45.68098243,45.57859676,45.42015417,45.21385567,44.95946074,44.67080015,44.36800049,
Mauritania,MRT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.3994713,44.73589537,44.9645442,45.12346915,45.24785247,45.35109696,45.59531542,45.79078125,45.93462272,46.00937322,46.0081271,46.13844427,46.17124702,46.12939209,46.03937748,45.91559584,45.92387239,45.87369077,45.77827605,45.64669476,45.48596687,45.46329546,45.3921643,45.28430675,45.15189474,45.0005337,45.03903699,45.04557223,45.02135013,44.96258387,44.86577013,44.85184241,44.7804466,44.66657752,44.52905677,44.37623993,44.24053089,44.10142659,43.94607678,43.76017192,43.54184956,43.31779159,43.05246141,42.76712302,42.48843326,42.22890463,42.02501618,41.82251023,41.6256047,41.4337028,41.24672493,41.11633036,40.98128856,40.83951409,40.6832946,40.50741653,40.40945514,40.26255263,40.08318282,39.88891432,
Mauritius,MUS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.60534557,46.66082513,46.76494301,46.8448527,46.78349142,46.51851557,46.29323776,45.79359821,45.12974012,44.44095918,43.77336071,42.78190277,41.98169873,41.28014295,40.52586938,39.65990108,38.50169087,37.41380432,36.54844581,35.9825024,35.62214877,34.94364917,34.24185856,33.51007529,32.75430992,31.99893282,31.35039417,30.67295166,30.01050845,29.43404311,28.98563078,28.47799453,28.17833781,28.000568,27.79685084,27.48386822,27.35720015,26.97948256,26.48566915,26.05450614,25.75625767,25.3834228,25.23947173,25.19640296,25.05607986,24.72678054,24.37429209,23.81219056,23.13425248,22.49067718,21.94486179,21.30759024,20.7826481,20.33809337,19.8919955,19.40028076,18.90170502,18.35738897,17.79369232,17.25970884,
Malawi,MWI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.81592925,43.94507856,43.88713541,43.73193272,43.59521979,43.52730465,43.76960444,44.00266915,44.21541149,44.37073649,44.45390964,44.80127726,45.02990693,45.17172642,45.26467921,45.32969222,45.56781521,45.73505588,45.84354568,45.89252398,45.88227389,46.09490012,46.18822614,46.20866902,46.22677202,46.2923968,46.111358,45.92064803,45.68878818,45.33363847,44.79320538,44.99188832,45.02945651,44.96737547,44.92707033,45.00027681,45.2417386,45.50865834,45.77898282,45.98282601,46.08046026,46.28520819,46.37227088,46.37904212,46.36953437,46.3808828,46.40755886,46.4440946,46.47079777,46.44694229,46.35143634,46.24784664,46.02979407,45.7363419,45.41605564,45.08801662,44.68354185,44.29687707,43.90228591,43.46868847,
Malaysia,MYS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.49392026,45.76724341,46.04112447,46.24881934,46.31119701,46.1980497,46.05043225,45.6708896,45.16068826,44.66451596,44.25232349,43.62844955,43.18151172,42.82671468,42.43850446,41.96819207,41.53155957,41.00400366,40.43548046,39.91571788,39.49082789,39.14551645,38.88259248,38.68144943,38.50184482,38.32330903,38.13100581,37.89983658,37.62916828,37.33949776,37.04842044,36.75569199,36.47395922,36.19434395,35.90138906,35.58542977,35.19451995,34.79270983,34.36267644,33.88534937,33.35620537,32.92263622,32.36656662,31.73197472,31.08046191,30.45262723,30.00285742,29.54337459,29.0606376,28.53332463,27.96111463,27.29867437,26.69723938,26.13412102,25.59706238,25.08959577,24.71627674,24.34379096,23.99514109,23.69497915,
North America,NAC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.96489668,31.07828002,31.03447603,30.87038544,30.63865146,30.36433712,30.03591204,29.6637204,29.24756534,28.78760161,28.28894721,27.64635415,27.02522494,26.40685659,25.77067659,25.11805555,24.640097,24.11949548,23.58946342,23.10079162,22.68119244,22.34708337,22.07861708,21.87067746,21.70443888,21.56917545,21.54316987,21.53442947,21.5398219,21.5555121,21.57643076,21.68579092,21.78291731,21.85134558,21.87557156,21.85285502,21.86998143,21.81181776,21.70382033,21.580313,21.45382197,21.26430122,21.11609724,20.973312,20.79303524,20.56582066,20.48128129,20.34004807,20.16677257,19.99542981,19.83672612,19.66675823,19.4719446,19.27231264,19.08016946,18.89987522,18.70903245,18.55645152,18.41982885,18.27153837,
Namibia,NAM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.39940266,41.67730667,41.95199326,42.20648234,42.40164512,42.52676588,42.75317847,42.88803855,42.97084903,43.06357509,43.20139357,43.43957529,43.72915607,44.03212885,44.28656099,44.46087807,45.05082271,45.50654812,45.86980811,46.19990129,46.51843056,46.66212124,46.80111555,46.90296846,46.93365362,46.88995016,46.43350259,45.93537287,45.41478868,44.88842072,44.36121027,44.20254025,44.00049309,43.76506735,43.50894761,43.23380624,43.08864251,42.91491562,42.69683231,42.40486343,42.02190941,41.58834483,41.07483407,40.50860058,39.94815869,39.43667712,38.87385946,38.44069864,38.08942377,37.75499221,37.4143531,37.33257971,37.18499733,37.02552218,36.92528843,36.90520212,36.87191588,36.88253678,36.91024919,36.90591013,
New Caledonia,NCL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,37.35651327,37.43298918,37.55677858,37.70793318,37.83402387,37.89912281,37.95017399,37.92819894,37.85354278,37.80456603,37.82423759,38.03059273,38.24793015,38.39843231,38.37092692,38.10953141,38.38626251,38.30653961,38.01729485,37.72063768,37.48415367,37.06794206,36.84689203,36.65400393,36.29274067,35.70091421,35.14392533,34.39939828,33.55065778,32.75315222,32.09597501,31.60448789,31.21465213,30.93470678,30.75518276,30.66329355,30.39850686,30.29967468,30.31203138,30.32860849,30.26432671,29.97521366,29.54337819,29.0083928,28.45205532,27.93031695,27.18959697,26.68751618,26.37264639,26.11951936,25.83235711,25.63585861,25.2235731,24.69781488,24.19147005,23.76293509,23.38187614,23.04600397,22.74092567,22.43395225,
